ID, Similarity, Time, State
photo_2024-07-02_09-16-08, 0.6671600192785263, 2024-07-09 16:23:13.008431, In
photo_2024-07-02_09-16-08, -, 2024-07-09 16:23:29.489277, Out
stranger14, 0.5717340931296349, 2024-07-09 16:24:00.020710, In
stranger14, -, 2024-07-09 16:24:10.959058, Out
